60,572.586126000,0.008751000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,17,5,4,,,12:0a
61,572.586453000,0.000327000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,18,6,4,0,1,
62,572.597749000,0.011296000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,18,5,4,,,00:75
63,572.598200000,0.000451000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,19,6,4,0,1,
64,572.607783000,0.009583000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,19,5,4,,,00:75
65,572.608117000,0.000334000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,20,6,4,0,1,
66,572.617795000,0.009678000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,20,5,4,,,00:75
67,572.618118000,0.000323000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,21,6,4,0,1,
68,572.627810000,0.009692000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,21,5,4,,,00:75
69,572.628038000,0.000228000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,22,6,4,1,1,
70,572.637741000,0.009703000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,22,5,4,,,00:54
71,572.638015000,0.000274000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,23,6,4,1,1,
72,572.647817000,0.009802000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,23,5,4,,,00:54
73,572.648205000,0.000388000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,24,6,4,3,1,
74,572.657805000,0.009600000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,24,5,4,,,0a:ca
75,572.658336000,0.000531000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,25,6,4,0,1,
76,572.667779000,0.009443000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,25,5,4,,,00:75
77,572.668473000,0.000694000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,26,6,4,0,1,
78,572.677732000,0.009259000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,26,5,4,,,00:75
79,572.678051000,0.000319000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,27,6,4,0,1,
80,572.687772000,0.009721000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,27,5,4,,,00:75
81,572.687993000,0.000221000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,28,6,4,1,1,
82,572.697784000,0.009791000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,28,5,4,,,00:54
83,572.698177000,0.000393000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,29,6,4,1,1,
84,572.707788000,0.009611000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,29,5,4,,,00:54
85,572.708083000,0.000295000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,30,6,4,1,1,
86,572.717755000,0.009672000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,30,5,4,,,00:54
87,572.718145000,0.000390000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,31,6,4,1,1,
88,572.727727000,0.009582000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,31,5,4,,,00:54
89,572.728246000,0.000519000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,32,6,4,1,1,
90,572.737789000,0.009543000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,32,5,4,,,00:54
91,572.738172000,0.000383000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,33,6,4,1,1,
92,572.747709000,0.009537000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,33,5,4,,,00:54
94,573.089266000,0.141552000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,34,6,4,2,1,
95,573.096181000,0.006915000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,34,5,4,,,12:0a
96,573.096494000,0.000313000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,35,6,4,0,1,
97,573.107792000,0.011298000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,35,5,4,,,00:75
98,573.108250000,0.000458000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,36,6,4,0,1,
99,573.117766000,0.009516000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,36,5,4,,,00:75
100,573.118118000,0.000352000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,37,6,4,0,1,
101,573.127815000,0.009697000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,37,5,4,,,00:75
102,573.128170000,0.000355000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,38,6,4,0,1,
103,573.137772000,0.009602000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,38,5,4,,,00:75
104,573.138121000,0.000349000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,39,6,4,1,1,
105,573.147783000,0.009662000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,39,5,4,,,00:50
106,573.149127000,0.001344000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,40,6,4,1,1,
107,573.157810000,0.008683000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,40,5,4,,,00:50
108,573.158081000,0.000271000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,41,6,4,3,1,
109,573.167708000,0.009627000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,41,5,4,,,0a:ba
110,573.167957000,0.000249000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,42,6,4,0,1,
111,573.178465000,0.010508000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,42,5,4,,,00:75
112,573.185717000,0.007252000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,43,6,4,0,1,
113,573.197760000,0.012043000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,43,5,4,,,00:75
114,573.198206000,0.000446000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,44,6,4,0,1,
115,573.207787000,0.009581000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,44,5,4,,,00:75
116,573.208484000,0.000697000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,45,6,4,1,1,
117,573.217811000,0.009327000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,45,5,4,,,00:50
118,573.218140000,0.000329000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,46,6,4,1,1,
119,573.227873000,0.009733000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,46,5,4,,,00:50
120,573.228263000,0.000390000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,47,6,4,1,1,
121,573.237766000,0.009503000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,47,5,4,,,00:50
122,573.238218000,0.000452000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,48,6,4,1,1,
123,573.247768000,0.009550000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,48,5,4,,,00:50
124,573.248176000,0.000408000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,49,6,4,1,1,
125,573.257788000,0.009612000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,49,5,4,,,00:50
126,573.258114000,0.000326000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,50,6,4,1,1,
127,573.267850000,0.009736000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,50,5,4,,,00:50
129,573.580313000,0.131928000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,51,6,4,2,1,
130,573.586191000,0.005878000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,51,5,4,,,12:14
131,573.593030000,0.006839000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,52,6,4,0,1,
132,573.597761000,0.004731000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,52,5,4,,,00:75
133,573.598034000,0.000273000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,53,6,4,0,1,
134,573.607848000,0.009814000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,53,5,4,,,00:75
135,573.608267000,0.000419000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,54,6,4,0,1,
136,573.617822000,0.009555000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,54,5,4,,,00:75
137,573.618803000,0.000981000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,55,6,4,0,1,
138,573.627833000,0.009030000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,55,5,4,,,00:75
139,573.628183000,0.000350000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,56,6,4,1,1,
140,573.637784000,0.009601000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,56,5,4,,,00:50
141,573.638162000,0.000378000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,57,6,4,1,1,
142,573.647769000,0.009607000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,57,5,4,,,00:50
143,573.652472000,0.004703000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,58,6,4,3,1,
144,573.657755000,0.005283000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,58,5,4,,,0a:b8
145,573.658017000,0.000262000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,59,6,4,0,1,
146,573.667786000,0.009769000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,59,5,4,,,00:75
147,573.668106000,0.000320000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,60,6,4,0,1,
148,573.677848000,0.009742000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,60,5,4,,,00:75
149,573.678133000,0.000285000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,61,6,4,0,1,
150,573.687884000,0.009751000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,61,5,4,,,00:75
151,573.688189000,0.000305000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,62,6,4,1,1,
152,573.697750000,0.009561000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,62,5,4,,,00:50
153,573.697941000,0.000191000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,63,6,4,1,1,
154,573.707866000,0.009925000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,63,5,4,,,00:50
155,573.708202000,0.000336000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,64,6,4,1,1,
156,573.717744000,0.009542000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,64,5,4,,,00:50
157,573.720276000,0.002532000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,65,6,4,1,1,
158,573.727854000,0.007578000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,65,5,4,,,00:50
159,573.728192000,0.000338000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,66,6,4,1,1,
160,573.737859000,0.009667000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,66,5,4,,,00:50
161,573.738133000,0.000274000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,67,6,4,1,1,
162,573.747845000,0.009712000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,67,5,4,,,00:50
164,574.080096000,0.229488000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,68,6,4,2,1,
165,574.086221000,0.006125000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,68,5,4,,,12:14
166,574.086541000,0.000320000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,69,6,4,0,1,
167,574.097816000,0.011275000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,69,5,4,,,00:75
168,574.098153000,0.000337000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,70,6,4,0,1,
169,574.107825000,0.009672000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,70,5,4,,,00:75
170,574.108225000,0.000400000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,71,6,4,0,1,
171,574.117819000,0.009594000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,71,5,4,,,00:75
172,574.118142000,0.000323000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,72,6,4,0,1,
173,574.127831000,0.009689000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,72,5,4,,,00:75
174,574.132345000,0.004514000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,73,6,4,1,1,
175,574.137828000,0.005483000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,73,5,4,,,00:50
176,574.138156000,0.000328000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,74,6,4,1,1,
177,574.147833000,0.009677000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,74,5,4,,,00:50
178,574.156503000,0.008670000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,75,6,4,3,1,
179,574.167970000,0.011467000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,75,5,4,,,0a:b8
180,574.168355000,0.000385000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,76,6,4,0,1,
181,574.177858000,0.009503000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,76,5,4,,,00:75
182,574.179099000,0.001241000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,77,6,4,0,1,
183,574.187916000,0.008817000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,77,5,4,,,00:75
184,574.188213000,0.000297000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,78,6,4,0,1,
185,574.197855000,0.009642000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,78,5,4,,,00:75
186,574.204673000,0.006818000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,79,6,4,1,1,
187,574.217799000,0.013126000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,79,5,4,,,00:50
188,574.218227000,0.000428000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,80,6,4,1,1,
189,574.227888000,0.009661000,65,6,4,192.168.12.253,00:80:f4:0f:35:aa,192.168.12.51,00:18:63:37:9b:5b,1,502,2499,0,80,5,4,,,00:50
190,574.228287000,0.000399000,66,6,4,192.168.12.51,00:18:63:37:9b:5b,192.168.12.253,00:80:f4:0f:35:aa,1,2499,502,0,81,6,4,1,1,
